,imbalanceRatio,Subset,Indicator,Sorted_Features
170,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_3,orderSum,"['X4', 'X6', 'X1', 'X2', 'X5', 'X3']"
171,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_72,orderMean,"['X4', 'X5', 'X6', 'X1', 'X2', 'X3']"
172,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_72,orderStd,"['X4', 'X5', 'X2', 'X3', 'X6', 'X1']"
173,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_72,orderSum,"['X4', 'X5', 'X6', 'X1', 'X2', 'X3']"
174,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_5,orderMean,"['X4', 'X5', 'X6', 'X2', 'X1', 'X3']"
175,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_5,orderStd,"['X4', 'X2', 'X5', 'X3', 'X6', 'X1']"
176,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_5,orderSum,"['X4', 'X5', 'X6', 'X2', 'X1', 'X3']"
177,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_4,orderMean,"['X5', 'X4', 'X1', 'X6', 'X3', 'X2']"
178,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_4,orderStd,"['X4', 'X5', 'X1', 'X3', 'X2', 'X6']"
179,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_4,orderSum,"['X5', 'X4', 'X1', 'X6', 'X3', 'X2']"
180,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_38,orderMean,"['X4', 'X5', 'X6', 'X1', 'X2', 'X3']"
181,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_38,orderStd,"['X4', 'X5', 'X6', 'X3', 'X2', 'X1']"
182,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_38,orderSum,"['X4', 'X5', 'X6', 'X1', 'X2', 'X3']"
183,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_93,orderMean,"['X4', 'X5', 'X6', 'X1', 'X2', 'X3']"
184,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_93,orderStd,"['X4', 'X5', 'X3', 'X2', 'X1', 'X6']"
185,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_93,orderSum,"['X4', 'X5', 'X6', 'X1', 'X2', 'X3']"
186,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_107,orderMean,"['X4', 'X6', 'X5', 'X1', 'X3', 'X2']"
187,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_107,orderStd,"['X4', 'X3', 'X5', 'X6', 'X2', 'X1']"
188,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_107,orderSum,"['X4', 'X6', 'X5', 'X1', 'X3', 'X2']"
189,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_89,orderMean,"['X4', 'X6', 'X3', 'X5', 'X2', 'X1']"
190,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_89,orderStd,"['X3', 'X4', 'X6', 'X2', 'X5', 'X1']"
191,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_89,orderSum,"['X4', 'X6', 'X3', 'X5', 'X2', 'X1']"
192,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_85,orderMean,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
193,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_85,orderStd,"['X4', 'X5', 'X2', 'X3', 'X6', 'X1']"
194,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_85,orderSum,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
195,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_3,orderMean,"['X4', 'X5', 'X6', 'X1', 'X3', 'X2']"
196,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_3,orderStd,"['X4', 'X5', 'X2', 'X6', 'X3', 'X1']"
