,imbalanceRatio,Subset,Indicator,Sorted_Features
179,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_93,orderSum,"['X4', 'X5', 'X6', 'X1', 'X2', 'X3']"
180,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_136,orderMean,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
181,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_136,orderStd,"['X5', 'X2', 'X1', 'X4', 'X6', 'X3']"
182,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_136,orderSum,"['X4', 'X5', 'X1', 'X6', 'X2', 'X3']"
183,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_16,orderMean,"['X1', 'X5', 'X6', 'X2', 'X4', 'X3']"
184,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_16,orderStd,"['X5', 'X1', 'X2', 'X6', 'X4', 'X3']"
185,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_16,orderSum,"['X1', 'X5', 'X6', 'X2', 'X4', 'X3']"
186,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_66,orderMean,"['X5', 'X6', 'X4', 'X2', 'X1', 'X3']"
187,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_66,orderStd,"['X5', 'X3', 'X4', 'X6', 'X1', 'X2']"
188,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_66,orderSum,"['X5', 'X6', 'X4', 'X2', 'X1', 'X3']"
189,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_60,orderMean,"['X6', 'X4', 'X1', 'X2', 'X5', 'X3']"
190,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_60,orderStd,"['X2', 'X6', 'X5', 'X1', 'X4', 'X3']"
191,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_60,orderSum,"['X6', 'X4', 'X1', 'X2', 'X5', 'X3']"
