,imbalanceRatio,Subset,Indicator,Sorted_Features
60,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_144,orderMean,"['Glucose', 'BMI', 'SkinThickness', 'BloodPressure', 'DiabetesPedigreeFunction', 'Age', 'Pregnancies', 'Insulin']"
61,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_144,orderStd,"['BMI', 'Glucose', 'Insulin', 'BloodPressure', 'DiabetesPedigreeFunction', 'Age', 'SkinThickness', 'Pregnancies']"
62,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_144,orderSum,"['Glucose', 'BMI', 'SkinThickness', 'BloodPressure', 'DiabetesPedigreeFunction', 'Age', 'Pregnancies', 'Insulin']"
63,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_13,orderMean,"['Glucose', 'Age', 'BMI', 'BloodPressure', 'DiabetesPedigreeFunction', 'Insulin', 'Pregnancies', 'SkinThickness']"
64,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_13,orderStd,"['Glucose', 'Age', 'BMI', 'BloodPressure', 'DiabetesPedigreeFunction', 'Insulin', 'Pregnancies', 'SkinThickness']"
65,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_13,orderSum,"['Glucose', 'Age', 'BMI', 'BloodPressure', 'DiabetesPedigreeFunction', 'Insulin', 'Pregnancies', 'SkinThickness']"
66,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_120,orderMean,"['Glucose', 'Age', 'Pregnancies', 'BMI', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Insulin']"
67,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_120,orderStd,"['Glucose', 'Age', 'BMI', 'DiabetesPedigreeFunction', 'BloodPressure', 'Pregnancies', 'Insulin', 'SkinThickness']"
68,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_120,orderSum,"['Glucose', 'Age', 'Pregnancies', 'BMI', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Insulin']"
69,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_78,orderMean,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Insulin']"
70,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_78,orderStd,"['BMI', 'Glucose', 'DiabetesPedigreeFunction', 'Age', 'Insulin', 'SkinThickness', 'BloodPressure', 'Pregnancies']"
71,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_78,orderSum,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Insulin']"
72,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_35,orderMean,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Pregnancies', 'Insulin', 'BloodPressure', 'SkinThickness']"
73,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_35,orderStd,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Insulin', 'Pregnancies', 'BloodPressure', 'SkinThickness']"
74,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_35,orderSum,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Pregnancies', 'Insulin', 'BloodPressure', 'SkinThickness']"
75,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_47,orderMean,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'Pregnancies', 'Insulin', 'SkinThickness']"
76,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_47,orderStd,"['BMI', 'Glucose', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'Insulin', 'Pregnancies', 'SkinThickness']"
77,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_47,orderSum,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'Pregnancies', 'Insulin', 'SkinThickness']"
78,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_84,orderMean,"['Glucose', 'BMI', 'BloodPressure', 'DiabetesPedigreeFunction', 'Age', 'Pregnancies', 'Insulin', 'SkinThickness']"
79,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_84,orderStd,"['Glucose', 'BMI', 'Insulin', 'Age', 'BloodPressure', 'Pregnancies', 'DiabetesPedigreeFunction', 'SkinThickness']"
80,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_84,orderSum,"['Glucose', 'BMI', 'BloodPressure', 'DiabetesPedigreeFunction', 'Age', 'Pregnancies', 'Insulin', 'SkinThickness']"
81,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_113,orderMean,"['Glucose', 'BMI', 'Pregnancies', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'Insulin', 'SkinThickness']"
82,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_113,orderStd,"['BMI', 'Glucose', 'Age', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure', 'Insulin', 'SkinThickness']"
83,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_113,orderSum,"['Glucose', 'BMI', 'Pregnancies', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'Insulin', 'SkinThickness']"
84,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_149,orderMean,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'BloodPressure', 'Age', 'Pregnancies', 'Insulin', 'SkinThickness']"
85,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_149,orderStd,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Insulin', 'Pregnancies', 'SkinThickness']"
86,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_149,orderSum,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'BloodPressure', 'Age', 'Pregnancies', 'Insulin', 'SkinThickness']"
87,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_102,orderMean,"['Glucose', 'BMI', 'SkinThickness', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Insulin', 'Pregnancies']"
88,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_102,orderStd,"['Glucose', 'DiabetesPedigreeFunction', 'BMI', 'SkinThickness', 'Age', 'BloodPressure', 'Insulin', 'Pregnancies']"
89,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_102,orderSum,"['Glucose', 'BMI', 'SkinThickness', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Insulin', 'Pregnancies']"
90,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_92,orderMean,"['Glucose', 'BMI', 'Age', 'BloodPressure', 'DiabetesPedigreeFunction', 'Pregnancies', 'SkinThickness', 'Insulin']"
91,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_92,orderStd,"['Glucose', 'BMI', 'Age', 'BloodPressure', 'DiabetesPedigreeFunction', 'Pregnancies', 'SkinThickness', 'Insulin']"
92,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_92,orderSum,"['Glucose', 'BMI', 'Age', 'BloodPressure', 'DiabetesPedigreeFunction', 'Pregnancies', 'SkinThickness', 'Insulin']"
93,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_38,orderMean,"['Glucose', 'DiabetesPedigreeFunction', 'BMI', 'Age', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Insulin']"
94,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_38,orderStd,"['Glucose', 'BMI', 'Age', 'Pregnancies', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Insulin']"
95,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_38,orderSum,"['Glucose', 'DiabetesPedigreeFunction', 'BMI', 'Age', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Insulin']"
