,index,shapMean,shapStd,shapSum,subset,imbalance_ratio
120,Pregnancies,0.3253771217059606,1.3832721485577173,165.94233207003992,mlp_shap_list_ir_5_subset_159,mlp_shap_list_ir_5
121,Glucose,0.969322079783286,7.281545182671785,494.35426068947584,mlp_shap_list_ir_5_subset_159,mlp_shap_list_ir_5
122,BloodPressure,0.44431224545599,2.6483410684304696,226.5992451825549,mlp_shap_list_ir_5_subset_159,mlp_shap_list_ir_5
123,SkinThickness,0.9690797603491025,5.44867248191447,494.23067777804226,mlp_shap_list_ir_5_subset_159,mlp_shap_list_ir_5
124,Insulin,0.8353202909028733,3.4322312640590646,426.0133483604654,mlp_shap_list_ir_5_subset_159,mlp_shap_list_ir_5
125,BMI,0.21525469442412906,0.6966313474308397,109.77989415630582,mlp_shap_list_ir_5_subset_159,mlp_shap_list_ir_5
126,DiabetesPedigreeFunction,0.15868277099158293,0.7068201959142032,80.9282132057073,mlp_shap_list_ir_5_subset_159,mlp_shap_list_ir_5
127,Age,0.6478593027564087,3.39158532736912,330.4082444057684,mlp_shap_list_ir_5_subset_159,mlp_shap_list_ir_5
128,Pregnancies,0.15559215391831296,1.547115269283886,79.35199849833961,mlp_shap_list_ir_2_subset_158,mlp_shap_list_ir_2
129,Glucose,0.08352006800156454,0.3646353499238664,42.595234680797915,mlp_shap_list_ir_2_subset_158,mlp_shap_list_ir_2
130,BloodPressure,0.33570891834899075,2.793861592472636,171.2115483579853,mlp_shap_list_ir_2_subset_158,mlp_shap_list_ir_2
131,SkinThickness,0.5330470717011245,4.785792524324385,271.8540065675735,mlp_shap_list_ir_2_subset_158,mlp_shap_list_ir_2
132,Insulin,0.15657570635857082,0.5752248419818564,79.85361024287111,mlp_shap_list_ir_2_subset_158,mlp_shap_list_ir_2
133,BMI,0.225396765343001,2.4614966448314135,114.9523503249305,mlp_shap_list_ir_2_subset_158,mlp_shap_list_ir_2
134,DiabetesPedigreeFunction,0.03255757653474917,0.2898910531722046,16.604364032722078,mlp_shap_list_ir_2_subset_158,mlp_shap_list_ir_2
135,Age,0.32093440009869995,3.051191033234554,163.676544050337,mlp_shap_list_ir_2_subset_158,mlp_shap_list_ir_2
136,Pregnancies,0.1349574645087712,0.36769430717134416,68.8283068994733,mlp_shap_list_ir_4_subset_146,mlp_shap_list_ir_4
137,Glucose,0.2671362009833527,0.39504273087702896,136.23946250150988,mlp_shap_list_ir_4_subset_146,mlp_shap_list_ir_4
138,BloodPressure,0.18215350622776624,0.7584520569768648,92.89828817616079,mlp_shap_list_ir_4_subset_146,mlp_shap_list_ir_4
139,SkinThickness,0.31965833616766653,1.2504638502362837,163.02575144550994,mlp_shap_list_ir_4_subset_146,mlp_shap_list_ir_4
140,Insulin,0.5292053000817606,2.2416591594581297,269.8947030416979,mlp_shap_list_ir_4_subset_146,mlp_shap_list_ir_4
