,imbalanceRatio,Subset,Indicator,Sorted_Features
83,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_56,orderSum,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'Pregnancies', 'SkinThickness', 'BloodPressure', 'Insulin']"
84,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_137,orderMean,"['Glucose', 'Pregnancies', 'BMI', 'DiabetesPedigreeFunction', 'Insulin', 'BloodPressure', 'Age', 'SkinThickness']"
85,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_137,orderStd,"['Glucose', 'DiabetesPedigreeFunction', 'BMI', 'Pregnancies', 'Insulin', 'BloodPressure', 'Age', 'SkinThickness']"
86,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_137,orderSum,"['Glucose', 'Pregnancies', 'BMI', 'DiabetesPedigreeFunction', 'Insulin', 'BloodPressure', 'Age', 'SkinThickness']"
87,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_10,orderMean,"['Glucose', 'BloodPressure', 'Insulin', 'SkinThickness', 'Age', 'BMI', 'Pregnancies', 'DiabetesPedigreeFunction']"
88,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_10,orderStd,"['BloodPressure', 'Age', 'Glucose', 'Insulin', 'BMI', 'Pregnancies', 'SkinThickness', 'DiabetesPedigreeFunction']"
89,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_10,orderSum,"['Glucose', 'BloodPressure', 'Insulin', 'SkinThickness', 'Age', 'BMI', 'Pregnancies', 'DiabetesPedigreeFunction']"
90,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_38,orderMean,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'Insulin', 'BloodPressure', 'Pregnancies', 'SkinThickness']"
91,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_38,orderStd,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'Insulin', 'Pregnancies', 'BloodPressure', 'SkinThickness']"
92,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_38,orderSum,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'Insulin', 'BloodPressure', 'Pregnancies', 'SkinThickness']"
93,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_90,orderMean,"['Glucose', 'Age', 'BMI', 'BloodPressure', 'DiabetesPedigreeFunction', 'SkinThickness', 'Insulin', 'Pregnancies']"
94,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_90,orderStd,"['Glucose', 'DiabetesPedigreeFunction', 'BloodPressure', 'BMI', 'Age', 'SkinThickness', 'Insulin', 'Pregnancies']"
95,xgb_shap_list_ir_1,xgb_shap_list_ir_1_subset_90,orderSum,"['Glucose', 'Age', 'BMI', 'BloodPressure', 'DiabetesPedigreeFunction', 'SkinThickness', 'Insulin', 'Pregnancies']"
96,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_21,orderMean,"['Glucose', 'Age', 'DiabetesPedigreeFunction', 'BMI', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Insulin']"
97,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_21,orderStd,"['Glucose', 'Age', 'BloodPressure', 'DiabetesPedigreeFunction', 'BMI', 'Pregnancies', 'SkinThickness', 'Insulin']"
98,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_21,orderSum,"['Glucose', 'Age', 'DiabetesPedigreeFunction', 'BMI', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Insulin']"
99,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_32,orderMean,"['Glucose', 'Pregnancies', 'Age', 'BMI', 'DiabetesPedigreeFunction', 'BloodPressure', 'Insulin', 'SkinThickness']"
100,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_32,orderStd,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Pregnancies', 'BloodPressure', 'Insulin', 'SkinThickness']"
101,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_32,orderSum,"['Glucose', 'Pregnancies', 'Age', 'BMI', 'DiabetesPedigreeFunction', 'BloodPressure', 'Insulin', 'SkinThickness']"
